Time (s),r1,r2,r3,t1,t2,t3
0.7684603192007797,-0.02639334342982722,-2.987139089820724,0.02116782492012639,0.25075586229418634,0.031227056596213214,0.6951992690263996
0.8018716374269006,-0.023180953797719586,-3.001517535551042,0.019605815091220873,0.2503514665188391,0.03125099378941565,0.694209931568528
0.8352829556530214,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
0.8686942738791422,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
0.9021055921052631,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
0.935516910331384,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
0.9689282285575048,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.0023395467836256,-0.0283364115736399,-2.9603785861309495,0.0053049915169512876,0.2514639701345504,0.03121083266581459,0.6974731919760258
1.0357508650097464,-0.0283364115736399,-2.9603785861309495,0.0053049915169512876,0.2514639701345504,0.03121083266581459,0.6974731919760258
1.0691621832358673,-0.0283364115736399,-2.9603785861309495,0.0053049915169512876,0.2514639701345504,0.03121083266581459,0.6974731919760258
1.1025735014619882,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.135984819688109,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.16939613791423,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.2028074561403508,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.2362187743664717,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.2696300925925925,-0.0283364115736399,-2.9603785861309495,0.0053049915169512876,0.2514639701345504,0.03121083266581459,0.6974731919760258
1.3030414108187134,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.3364527290448343,-0.0283364115736399,-2.9603785861309495,0.0053049915169512876,0.2514639701345504,0.03121083266581459,0.6974731919760258
1.3698640472709551,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.403275365497076,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.4366866837231969,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.4700980019493177,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
1.5035093201754386,-0.023180953797719586,-3.001517535551042,0.019605815091220873,0.2503514665188391,0.03125099378941565,0.694209931568528
1.5369206384015595,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.5703319566276803,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.6037432748538012,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.637154593079922,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.6705659113060427,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
1.7039772295321636,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
1.7373885477582844,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.7707998659844053,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.8042111842105262,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.837622502436647,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.871033820662768,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.9044451388888888,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.9378564571150096,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
1.9712677753411305,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.004679093567251,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.0380904117933722,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.071501730019493,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.104913048245614,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.1383243664717346,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.1717356846978557,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.2051470029239764,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.2385583211500975,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.271969639376218,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.305380957602339,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.33879227582846,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.372203594054581,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.4056149122807016,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.4390262305068227,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.4724375487329433,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.5058488669590644,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.539260185185185,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.572671503411306,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.6060828216374268,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.6394941398635474,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.6729054580896685,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.706316776315789,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.7397280945419102,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.773139412768031,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
2.806550730994152,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.8399620492202726,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.8733733674463937,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.9067846856725144,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.9401960038986354,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
2.973607322124756,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.007018640350877,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.040429958576998,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.073841276803119,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.1072525950292396,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.1406639132553607,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.1740752314814813,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.2074865497076024,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.240897867933723,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.274309186159844,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.3077205043859648,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.3411318226120854,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.3745431408382065,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.407954459064327,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.4413657772904482,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.474777095516569,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.50818841374269,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.5415997319688106,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.5750110501949317,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.6084223684210524,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.6418336866471734,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.675245004873294,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
3.708656323099415,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.742067641325536,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.775478959551657,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.8088902777777776,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.8423015960038986,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.8757129142300193,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.9091242324561404,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.942535550682261,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
3.9759468689083817,-0.0309234840650725,-2.9841124247700472,0.004727182958591543,0.25102397227159007,0.031210661958263407,0.6959549729865638
4.009358187134502,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.042769505360623,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.0761808235867445,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.109592141812866,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.143003460038986,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.176414778265107,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.209826096491228,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.243237414717349,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.276648732943469,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.31006005116959,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.343471369395711,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.3768826876218325,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.410294005847953,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
4.443705324074074,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.477116642300195,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.510527960526316,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.543939278752436,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.577350596978557,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.610761915204678,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.644173233430799,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
4.67758455165692,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
4.710995869883041,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
4.744407188109162,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
4.777818506335282,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
4.811229824561403,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.844641142787524,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.878052461013645,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.9114637792397655,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.944875097465887,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
4.978286415692008,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.011697733918129,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.045109052144249,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.07852037037037,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.111931688596491,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.145343006822612,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.1787543250487325,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.2121656432748535,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.245576961500975,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.278988279727095,-0.028882276513648365,-2.953679516983107,-0.005651048948899494,0.2512260074211126,0.031202335035650154,0.6970371702206385
5.312399597953216,-0.026568198372512824,-2.988267394794854,0.010973142817842108,0.2503810307154831,0.031065082666015528,0.6943483138126458
5.345810916179337,-0.026568198372512824,-2.988267394794854,0.010973142817842108,0.2503810307154831,0.031065082666015528,0.6943483138126458
5.379222234405458,-0.026568198372512824,-2.988267394794854,0.010973142817842108,0.2503810307154831,0.031065082666015528,0.6943483138126458
5.412633552631578,-0.023720207973593005,-2.9653816712446233,0.01304769041337198,0.2508185657306283,0.03106322513047528,0.6958560823778525
5.446044870857699,-0.023276993481838523,-2.9728343476055263,0.023276103475457666,0.251015331730696,0.031067209544758157,0.6961747673695994
5.4794561890838205,-0.01784470257079467,-2.995323165344624,0.03284044275266188,0.2508753827737706,0.030656783757459827,0.694715708571087
5.512867507309942,-0.028833716262150394,-2.953890768166529,-0.005981448145471928,0.25176583352851495,0.030661127105296945,0.6969711106802438
5.546278825536062,-0.020651074856431525,-2.980162719679654,0.010146937109415723,0.25124970095817334,0.030550580700434662,0.6948467330587614
5.579690143762183,-0.022457709071062787,-2.984176521323016,0.016816379254299695,0.2518906291047066,0.030259816575879308,0.6960177221815246
5.613101461988304,-0.014306722612515553,-2.989067851468417,0.009060600758286708,0.25146164298815343,0.0299876722382228,0.6942292396930926
5.646512780214425,-0.002223534376740821,-2.981088476936545,0.0085708621381018,0.2516486789625311,0.029876959415354395,0.6947797800905338
5.679924098440545,0.008273255191988241,-2.985640961435503,0.014183247917016868,0.2522751708337369,0.029583295077412978,0.6959062791924796
5.713335416666666,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.746746734892787,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.7801580531189085,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.813569371345029,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.84698068957115,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.880392007797271,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.913803326023391,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.947214644249512,0.003936100344405433,-2.981388304339672,0.007959079911624067,0.2517712917748457,0.029472564767228468,0.6947277562515789
5.980625962475633,0.007208642304560777,-2.995613667491313,0.0063067992752832,0.2513635027317749,0.029499068464455862,0.6937342212959298
6.014037280701754,0.004544079089041084,-2.96477009541201,0.0056925278376148206,0.252239894790101,0.029750713748203504,0.6964819240062335
6.047448598927875,0.004198959009683492,-2.967464602623721,-0.0052526683501418914,0.25182231152045076,0.029854442470980354,0.6955116276296591
6.080859917153996,0.009228304461033919,-2.9952420647135907,0.018201792968235445,0.25100022318282056,0.02976243940908198,0.693893904925397
6.114271235380117,0.0068161823565777175,-2.9536036077493897,-0.004860337841324736,0.2514823162048167,0.03022775718709403,0.6963805892962195
6.147682553606238,0.016883796349602197,-2.960255270447322,0.024973452805742164,0.2512126459153774,0.030358045649787196,0.6969674198332539
6.181093871832358,0.010135628980545248,-2.9808909888581328,0.009073176178383774,0.2497469379885653,0.030422381216861565,0.6949513058357507
6.214505190058479,0.016306456086839328,-2.9808773791513086,0.009127662729658675,0.24905807879178,0.030558463267366002,0.6949847365607269
6.2479165082846,0.01524195769862281,-2.9920652925164446,-0.008132280026742912,0.24812030062508353,0.030839959922734868,0.694861105230865
6.281327826510721,0.015351943804837419,-2.9781107894869745,-0.02214064649036349,0.24761210506860598,0.031225428969686466,0.6956603463112366
6.3147391447368415,0.01530572834917553,-2.991685933800475,-0.007245856764034296,0.24650899172298063,0.03138632122825282,0.6950595006147985
6.348150462962963,0.02368167920610632,-2.991543490157339,0.005574802753850518,0.2457298628874447,0.03151604303604345,0.6952326071330093
6.381561781189084,0.0215334712270117,-2.991445200670175,-0.006763378321947394,0.24474198263548919,0.03179669742979236,0.695211894261015
6.414973099415205,0.02445811605672514,-2.974279393672118,0.0052600494730381435,0.24429941058121793,0.032078985961505935,0.697221301729598
6.448384417641325,0.026006267176858132,-2.9954868215735933,0.00022526386821351298,0.24334407994487098,0.03219115162362068,0.6966011063343047
6.481795735867446,0.022790109282864828,-2.993749423821359,-0.008805958885041227,0.24201787205399752,0.0322418297258232,0.6960195442108874
6.515207054093567,0.02173145789644452,-2.9906757597365865,-0.005009278613310994,0.24097726986595636,0.03235610238351319,0.6956561172967799
6.548618372319688,0.022034508823770296,-2.999278956493942,-0.005207659039967605,0.2399857090581479,0.03246891445467281,0.6951760507944095
6.582029690545808,0.021569194373212103,-3.0125864180106103,0.007368566367785704,0.2388629472936048,0.0323590414584746,0.69449139921817
6.6154410087719295,0.015738779425560866,-2.9900535303010605,-0.003516662555603811,0.23844051229726054,0.032508422508212106,0.6960094675021106
6.648852326998051,0.015790431775266983,-2.9899142501476614,-0.003187038444166887,0.23763290810518822,0.032513273096593645,0.6961017320434463
6.682263645224171,0.01584240071317123,-2.9897784281216575,-0.0028540230250286985,0.23682533466230576,0.03251810348456206,0.696194049155427
6.715674963450292,0.017237465021557524,-3.0016505223326386,-0.006688058732028549,0.23606695680729708,0.03252183947024364,0.6961702696354418
6.749086281676413,0.015449807512367788,-3.0098536213995146,-0.019548125187791403,0.2351660539918524,0.032639522390316644,0.6955347349474296
6.782497599902534,0.017340248765770925,-3.001546239330137,-0.006078622225070083,0.23472229432601,0.03252988687952003,0.6963266948416039
6.815908918128654,0.01738167010224136,-3.001507460074528,-0.0058316815988576475,0.23418445760428827,0.03253309063227004,0.6963893209837979
6.849320236354775,0.014658491981962935,-3.0170419442151744,-0.01650515153740627,0.2330390827300873,0.03252633541243209,0.6945684494211023
6.8827315545808965,0.017673854509515717,-3.010097450216141,-0.006084605520113808,0.2329301950140764,0.032647385985025666,0.6959408935192103
6.916142872807018,0.015324517765939955,-3.001335004485058,-0.01832258401428129,0.23238356116108566,0.03281717583391142,0.6964351968884144
6.949554191033138,0.017560541600571408,-3.001339929575972,-0.004508845797663756,0.231766642942236,0.03281550391928715,0.6966790578883956
6.982965509259259,0.02689407326525408,-2.994236525202004,0.00681763395089642,0.23148511499192598,0.033066071082744904,0.6979688482039464
7.01637682748538,0.01763750490177707,-2.9875351376403496,-0.019632167091866482,0.23040483215362922,0.03320450467701862,0.6974828557220388
7.049788145711501,0.01906845379112317,-3.0131876492753684,-0.007699884910743229,0.22912530551574442,0.03309794678679673,0.6968690734959256
7.083199463937621,0.01916365389447357,-3.0132261493585384,-0.00715225886247708,0.2280508135754553,0.03310424127243658,0.6969965623108293
7.116610782163742,0.022349315115366454,-3.0059141503782825,0.004742330267102144,0.22738909628733556,0.033227919464653866,0.6984272643092642
7.150022100389863,0.01524084463669548,-2.9679896967543358,-0.03038716253062424,0.2265270849717559,0.03348512638900129,0.700264574717143
7.1834334186159845,0.019653785205127495,-3.0220552378236785,-0.006390584730579566,0.2243859364799078,0.033231973877515544,0.6968322794549272
7.216844736842105,0.01635931498789412,-2.981063079889884,-0.007100079911758134,0.22393005407600888,0.03339242945209081,0.7001789270237728
7.250256055068226,0.019286399134703508,-3.0336641671642894,-0.02220038088559009,0.22182925402659287,0.03324947207447432,0.6968383947005367
